"Name of Hospital"	"Hospital Id"	Mobile	Email	"Hospital Type"	Address	District	hospital
"TH Fort,Tvm",HOSP01TH003,"+91 90489 48150",thforttvm@gmail.com,THQH,"GOVT.FORT HOSPITAL, THIRUVANANTHAPURAM -695023",Trivandrum,6440d365bc3a1cbc36097363
"TH Nemom,Tvm",HOSP01TH004,9447237496,chcnemom@gmail.com,THQH,"Taluk Hospital Nemom, Santhivila, Nemom PO, Thiruvananthapuram, Kerala",Trivandrum,6440d365bc3a1cbc36097364
"TH Varkala,Tvm",HOSP01TH006,9847137818,thqvarkala@gmail.com,THQH,"Temple road varkala pin 695141",Trivandrum,6440d365bc3a1cbc36097365
"TH Vithura",HOSP01TH007,4722856262,chcvithura@yahoo.in,THQH,"Hospital management committee",Trivandrum,6440d365bc3a1cbc36097366
"THQH Chirayinkil,Tvm",HOSP01TH002,8137894384,"thqhchkl2021@gmail.com ",THQH,"Thqh chirayinkeezhu ",Trivandrum,6440d365bc3a1cbc36097367
"THQH Parassala,Tvm",HOSP01TH005,9747211426,supt.thparassala@gmail.com,THQH,"THQHPARASSALA PARASSALA P.O TRIVANDRUM 695502",Trivandrum,6440d365bc3a1cbc36097368
"W&C THYCAUD",HOSP01TH014,4712323457,"wchthycaud@gmail.com ",THQH,"W&C hospital,Thycaud",Trivandrum,6440d365bc3a1cbc36097369
"DH Nedumangad,TVM",HOSP01DH001,9544434434,thqhndd@gmail.com,DH,"Nedumanagad Trivandrum",Trivandrum,6440d365bc3a1cbc3609736a
"DMH Peroorkada,TVM",HOSP01DH002,"0471 2992014",dmhperoorkada@gmail.com,DH,"District model hospital peroorkada peroorkada p o",Trivandrum,6440d365bc3a1cbc3609736b
"GH Neyyattinkara",HOSP01GH001,8111952545,dhneyyattinkara@gmail.com,GH,"GENERAL HOSPITAL, HOSPITAL JUNCTION, NEYYATTINKARA",Trivandrum,6440d365bc3a1cbc3609736c
"GH Trivandrum",HOSP01GH002,9747211411,generalhospitaltrivandrum@gmail.com,GH,"General Hospital Trivandrum, vanchiyoor",Trivandrum,6440d365bc3a1cbc3609736d
"Medical College TVM",HOSP01MCH001,,supdt.mcht@gmail.com,MCH,"Superintendent of medical college TVM, Medicalc ollege, Trivandrum-695011",Trivandrum,6440d365bc3a1cbc3609736e
"CHC ALAPPAD",HOSP08CHC001,,,CHC,,THRISSUR,6440d365bc3a1cbc3609736f
"CHC ANANDAPURAM",HOSP08CHC002,9946619942,anandapuramchc@gmail.com,CHC,"Community Health Centre, Anandapuram , Pin.680 305",THRISSUR,6440d365bc3a1cbc36097370
"CHC ANTHIKKAD",HOSP08CHC003,9446466061,ghanthikad@gmail.com,CHC,"Community health centre anthikad",THRISSUR,6440d365bc3a1cbc36097371
"CHC CHERPU",HOSP08CHC004,4872963100,chccherpu@gmail.com,CHC,"CHC CHERPU",THRISSUR,6440d365bc3a1cbc36097372
"CHC ELINJIPRA",HOSP08CHC005,8547870641,phcelinjipra@gmail.com,CHC,"Community Health Centre, Chowka, Elinjipra P.O 680721",THRISSUR,6440d365bc3a1cbc36097373
"CHC ERUMAPETTY",HOSP08CHC006,9946946122,erumapettychc@gmail.com,CHC,"Community Health Centre Erumapetty, Erumapetty PO- 680584",THRISSUR,6440d365bc3a1cbc36097374
"CHC KADAPPURAM",HOSP08CHC007,9446316237,moicphckdpm@gmail.com,CHC,"Community Health Centre Kadappuram, Anchangadi P O",THRISSUR,6440d365bc3a1cbc36097375
"CHC KATOOR",HOSP08CHC008,"0480 2874 890",kattoorgh@gmail.com,CHC,"Community Health Centre, P O Kattoor, Pin.680702",THRISSUR,6440d365bc3a1cbc36097376
"CHC MADAVANA",HOSP08CHC009,4802805100,mophcmadavana@gmail.com,CHC,"FHC MADAVANA, MADAVANA P.O , KODUNGALLUR ",THRISSUR,6440d365bc3a1cbc36097377
"CHC MALA",HOSP08CHC010,0480-2890281,govthosmala@gmail.com,CHC,"K KARUNAKARANSMARAKA COMMUNITY HEALTH CENTRE,MALA",THRISSUR,6440d365bc3a1cbc36097378
"CHC MATTATHUR",HOSP08CHC011,9446763914,"phcmattathur@gmail.com ",CHC,"community health center , PO PADDY, KODALY PIN 680699",THRISSUR,6440d365bc3a1cbc36097379
"CHC MULLASSERY",HOSP08CHC012,9447887436,chc.mly@gmail.com,CHC,"Community Health Centre Mullassery,Mullassery P O PIN 680509",THRISSUR,6440d365bc3a1cbc3609737a
"CHC OLLUR",HOSP08CHC013,9495830614,primaryhealthcentreollur@gmail.com,CHC,"PRIMARY HEALTH CENTRE OLLUR",THRISSUR,6440d365bc3a1cbc3609737b
"CHC PAZHANJI",HOSP08CHC014,,"chcpazhanji123@gmail. com",CHC,"HOSPITAL DEVELOPMENT COMMITTEE
Address : COMMUNITY HEALTH CENTRE
PAZHANJI
THRISSUR",THRISSUR,6440d365bc3a1cbc3609737c
"CHC PAZHAYANNUR",HOSP08CHC015,9400624997,pazhayannurchc@gmail.com,CHC,"COMMUNITY HEALTH CENTRE PAZHAYANNUR ",THRISSUR,6440d365bc3a1cbc3609737d
"CHC PERINJANAM",HOSP08CHC016,9447474635,chcperinjanam2008@gmail.com,CHC,"COMMUNITY HEALTH CENTRE PERINJANAM",THRISSUR,6440d365bc3a1cbc3609737e
"CHC PUTHENCHIRA",HOSP08CHC017,,,CHC,,THRISSUR,6440d365bc3a1cbc3609737f
"CHC THIRUVILWAMALA",HOSP08CHC018,8547782509,chcthiruvilwamala1@gmail.com,CHC,"Community Health center Thiruvilwamala, Thrissur District-680588",THRISSUR,6440d365bc3a1cbc36097380
"CHC THOLUR",HOSP08CHC019,9895483059,bphctholur@gmail.com,CHC,"THOLUR COMMUNITY HEALTH CENTER,  Kaiparambu – Parappur Rd, Parappur, Kerala 680552",THRISSUR,6440d365bc3a1cbc36097381
"CHC THRIPRAYAR",HOSP08CHC020,9446549176,chcthriprayar@rediffmail.com,CHC,"Community Health center Thriprayar",THRISSUR,6440d365bc3a1cbc36097382
"CHC VADAKEKAD",HOSP08CHC021,9447185725,chcvkd@gmail.com,CHC,"CHC VADAKKEKAD,",THRISSUR,6440d365bc3a1cbc36097383
"CHC VADANAPILLY",HOSP08CHC022,,chcvatanappilly@gmail.com,CHC,"C.H.C Hospital management committee, superintendent ",THRISSUR,6440d365bc3a1cbc36097384
"CHC VALAPPAD",HOSP08CHC023,9446447940,chcvalapad@yahoo.com,CHC,"Hospital Management Committee,CHC Valapad",THRISSUR,6440d365bc3a1cbc36097385
"CHC VELANIKKARA",HOSP08CHC024,9447408443,chcvellanikkara@gmail.com,CHC,"COMMUNITY HEALTH CENTRE VELLANIKKARA, THOTTAPADI, KAU P.O, THRISSUR",THRISSUR,6440d365bc3a1cbc36097386
"PHC ADAT",HOSP08PHC001,,,PHC,,THRISSUR,6440d365bc3a1cbc36097387
"PHC ALAGAPPA NAGAR",HOSP08PHC002,"0480 2 75 5124","phcalagappanagar@gmail.com ",PHC,"PHC ALAGAPPANAGAR, PO VATTANATHRA , PIN 60302",THRISSUR,6440d365bc3a1cbc36097388
"PHC ALOOR",HOSP08PHC003,0480-2960483,phcaloor@gmail.com,PHC,"FAMILY HEALTH CENTRE,ALOOR,ALOOR P.O,680683",THRISSUR,6440d365bc3a1cbc36097389
"PHC ANDATHODE",HOSP08PHC004,,,PHC,,THRISSUR,6440d365bc3a1cbc3609738a
"PHC ARIMPUR",HOSP08PHC005,,,PHC,,THRISSUR,6440d365bc3a1cbc3609738b
"PHC ARTHAT",HOSP08PHC006,,,PHC,,THRISSUR,6440d365bc3a1cbc3609738c
"PHC AVINISSERY",HOSP08PHC007,0487-2965200,phcavinisery@gmail.com,PHC,"PHC AVINISERY , P.O PALISSERY",THRISSUR,6440d365bc3a1cbc3609738d
"PHC AYYANTHOLE",HOSP08PHC008,,,PHC,,THRISSUR,6440d365bc3a1cbc3609738e
"PHC CHAMAKKALA",HOSP08PHC009,7560879550,phcchamakala@gmail.com,PHC,"FAMILY HEALTH CENTRE CHAMAKKALA,680687",THRISSUR,6440d365bc3a1cbc3609738f
"PHC CHOONDAL",HOSP08PHC010,,,PHC,,THRISSUR,6440d365bc3a1cbc36097390
"PHC CHOWANNUR",HOSP08PHC011,,"phc chowannur <chowannurphc@gmail.com>",PHC,"FAMILY HEALTH CENTRE, CHOWANNIR HOSPITAL MANAGEMENT COMMITTEE ",THRISSUR,6440d365bc3a1cbc36097391
"PHC DESHAMANGALAM",HOSP08PHC012,4884280346,fhcdesamangalam@gmail.com,PHC,"FAMILY HEALTH CENTRE DESAMANGALAM, DESAMANGALAM PO- 679532",THRISSUR,6440d365bc3a1cbc36097392
"PHC EDAVILANGU",HOSP08PHC013,4802815506,phcedavilange@gmail.com,PHC,"FAMILY HEALTH CENTRE EDAVILANGU, KARA PO THRISSUR - 680671Edavilangu",THRISSUR,6440d365bc3a1cbc36097393
"PHC ELANAD",HOSP08PHC014,9495204822,phcelanad2009@gmail.com,PHC,"PRIMARY HEALTH CENTRE ELANAD",THRISSUR,6440d365bc3a1cbc36097394
"PHC ELAVALLY",HOSP08PHC015,,,PHC,,THRISSUR,6440d365bc3a1cbc36097395
"PHC ENGANDIYUR",HOSP08PHC016,9495504232,phcengandiyur@gmail.com,PHC,"FHC ENGANDIYUR,KUNDALIYUR(PO),THRISSUR 680616",THRISSUR,6440d365bc3a1cbc36097396
"PHC KADANGODE",HOSP08PHC017,,,PHC,,THRISSUR,6440d365bc3a1cbc36097397
"PHC KAIPAMANGALAM",HOSP08PHC018,,,PHC,,THRISSUR,6440d365bc3a1cbc36097398
"PHC KAKKAD",HOSP08PHC019,,,PHC,,THRISSUR,6440d365bc3a1cbc36097399
"PHC KANDANASSERY",HOSP08PHC020,,,PHC,,THRISSUR,6440d365bc3a1cbc3609739a
"PHC KARALAM",HOSP08PHC021,"0480 2887810",karalamphc@gmail.com,PHC,"Family Health Centre, Karalam, Pin.680 711",THRISSUR,6440d365bc3a1cbc3609739b
"PHC KODAKARA",HOSP08PHC022,"0480 2 962551",phckodakara@gmail.com,PHC,"FAMILY HEALTH CENTER KODAKARA , PO KODAKARA, PIN 680684",THRISSUR,6440d365bc3a1cbc3609739c
"PHC KONDAZHY",HOSP08PHC023,8547023932,phckondazhy@ymail.com,PHC,"family health cetre kondazhy ",THRISSUR,6440d365bc3a1cbc3609739d
"PHC KOOLIMUTTOM",HOSP08PHC024,,,PHC,,THRISSUR,6440d365bc3a1cbc3609739e
"PHC KOORKENCHERY",HOSP08PHC025,"0487 2448256",phckoorkanchery@gmail.com,PHC,"PRIMARY HEALTH CENTRE, KOORKANCHERY, NEDUPUZHA P O,THRISSUR-680007",THRISSUR,6440d365bc3a1cbc3609739f
"PHC KUTHAMPILLY",HOSP08PHC026,9645958134,phckuthampully@gmail.com,PHC,"PHC Kuthampully , Thiruvilwamala Thrissur ",THRISSUR,6440d365bc3a1cbc360973a0
"PHC KUZHOOR",HOSP08PHC027,0480-2779406,phckuzhur@yahoo.in,PHC,"FAMILY HEALTH C ENTRE,KUZHUR,IRANIKULAM P.O,680734",THRISSUR,6440d365bc3a1cbc360973a1
"PHC MADAKATHARA",HOSP08PHC028,4872693930,mophcm@gmail.com,PHC,"Primary Health Centre -madakkathara,Karuvankkad,p.o. kundukkad,pincode-680028",THRISSUR,6440d365bc3a1cbc360973a2
"PHC MAMBRA",HOSP08PHC029,,,PHC,"NO AK",THRISSUR,6440d365bc3a1cbc360973a3
"PHC MANALOOR",HOSP08PHC030,9495384294,fhcmanalur@gmail.com,PHC,"KANDASSANKADAVU,MANALUR P O ,THRISSUR,680613",THRISSUR,6440d365bc3a1cbc360973a4
"PHC MATHILAKAM",HOSP08PHC031,4802641250,phcmathilakam@gmail.com,PHC,"P H C MATHILAKAM, P OMATHILAKAM PIN 68685",THRISSUR,6440d365bc3a1cbc360973a5
"PHC MELOOR",HOSP08PHC032,,,PHC,,THRISSUR,6440d365bc3a1cbc360973a6
"PHC METHALA",HOSP08PHC033,,,PHC,,THRISSUR,6440d365bc3a1cbc360973a7
"PHC MULAKUNNATHUKAVU",HOSP08PHC034,,,PHC,,THRISSUR,6440d365bc3a1cbc360973a8
"PHC MULLOORKARA",HOSP08PHC035,,,PHC,NA,THRISSUR,6440d365bc3a1cbc360973a9
"PHC MUNDATHICODE",HOSP08PHC036,9447710792,mundathikodephc@gmail.com,PHC,"Primary Health Centre Mundathikode, Ouduruthy PO- 680623",THRISSUR,6440d365bc3a1cbc360973aa
"PHC MUNDUR",HOSP08PHC037,9747173036,MUNDURPHC@gmail.com,PHC,"FAMILY HEALTH CENTRE  MUNDUR, P O MUNDUR, 680541",THRISSUR,6440d365bc3a1cbc360973ab
"PHC MUPLIYAM",HOSP08PHC038,"0480 2 78 1846",phcmupliyam@gmail.com,PHC,"PHC MUPLIYAM , PO MUPLIYAM PIN 680312",THRISSUR,6440d365bc3a1cbc360973ac
"PHC NADATHARA",HOSP08PHC039,8921402736,phcnadathara@yahoo.in,PHC,"FAMILY HEALTH CENTRE NADATHARA, P O KOZHUKULLY, THRISSUR ",THRISSUR,6440d365bc3a1cbc360973ad
"PHC NALUKETTU",HOSP08PHC040,,,PHC,,THRISSUR,6440d365bc3a1cbc360973ae
"PHC NATTIKA",HOSP08PHC041,9961644239,nattikaphc@gmail.com,PHC,"FAMIY HEALTH CENTRE NATTIKA",THRISSUR,6440d365bc3a1cbc360973af
"PHC NENMANIKKARA",HOSP08PHC042,4802752048,"phcnenmanikkara@gmail.com ",PHC,"FAMILY HEALTH CENTER , KUNNISSERY, ENMANIKKARA ",THRISSUR,6440d365bc3a1cbc360973b0
"PHC OLLUKKARA",HOSP08PHC043,4872372010,phcollukkara@gmail.com,PHC,"PRIMARY HEALTH CENTER OLLUKKARA, KALATHODE, OLLUKKARA P O, THRISSUR",THRISSUR,6440d365bc3a1cbc360973b1
"PHC ORUMANYUR",HOSP08PHC044,9746874289,phcorumanayur@gmail.com,PHC,"Primary Health Centre Orumanayur",THRISSUR,6440d365bc3a1cbc360973b2
"PHC PADIYUR",HOSP08PHC045,,,PHC,,THRISSUR,6440d365bc3a1cbc360973b3
"PHC PAMBOOR",HOSP08PHC046,4872387133,bphcpamboor@gmail.com,PHC,"Primary Health Centre Pamboor,Harijan Colony,P.O. Kuttur,Pincode-680013",THRISSUR,6440d365bc3a1cbc360973b4
"PHC PANJAL",HOSP08PHC047,,,PHC,,THRISSUR,6440d365bc3a1cbc360973b5
"PHC PARALAM",HOSP08PHC048,0487-2277960,phcparalam@gmail.com,PHC,"FAMILY HEALTH CENTRE PARALAM, AMMADAM P.O.",THRISSUR,6440d365bc3a1cbc360973b6
"PHC PARAPPUKKARA",HOSP08PHC049,,,PHC,NA,THRISSUR,6440d365bc3a1cbc360973b7
"PHC PARIYARAM",HOSP08PHC050,,,PHC,,THRISSUR,6440d365bc3a1cbc360973b8
"PHC PATTIKKAD",HOSP08PHC051,9447864399,phcpattikkad@gmail.com,PHC,"MEDICAL OFFICER,FHC PATTIKKAD, EDAPPALAM, PATTIKKAD",THRISSUR,6440d365bc3a1cbc360973b9
"PHC PAVARATTY",HOSP08PHC052,9995281461,mopavaratty@gmail.com,PHC,"Primary Health Centre Pavaratty,Orumayoor pin:680 507",THRISSUR,6440d365bc3a1cbc360973ba
"PHC PERUMBILAVU",HOSP08PHC053,,,PHC,,THRISSUR,6440d365bc3a1cbc360973bb
"PHC POOKODE",HOSP08PHC054,4872554200,primaryhealthcentrepookode@gmail.com,PHC,"Primary Health Centre  Pookode, Thamarayur PO",THRISSUR,6440d365bc3a1cbc360973bc
"PHC POOMALA",HOSP08PHC055,,,PHC,,THRISSUR,6440d365bc3a1cbc360973bd
"PHC POOMANGALAM",HOSP08PHC056,,,PHC,,THRISSUR,6440d365bc3a1cbc360973be
"PHC PORATHUSSERY",HOSP08PHC057,4802823936,phcporathissery@gmail.com,PHC,"Primary Health Centre, Porathussery , Pin.680125",THRISSUR,6440d365bc3a1cbc360973bf
"PHC PORKULAM",HOSP08PHC058,,phcporkulamporkulam@gmail.com,PHC,"primary health centre, porkulam ",THRISSUR,6440d365bc3a1cbc360973c0
"PHC POYYA",HOSP08PHC059,0480-2893131,poyyaphc@gmail.com,PHC,"FAMILY HEALTH CENTRE POYYA,POYYA PO,680733",THRISSUR,6440d365bc3a1cbc360973c1
"PHC PUNNAYUR",HOSP08PHC060,94464764447,phcpnr@gmail.con,PHC,"FHC PUNNAYUR, EDAKAZHIYUR PANCHAVADI   PO, THRISSUR DISTRICT. 680515",THRISSUR,6440d365bc3a1cbc360973c2
"PHC PUTHUR",HOSP08PHC061,,phcputhur@gmail.com,PHC,"PHC PUTHUR, VETTUKKAD P O, THRISSUR, PIN- 680014",THRISSUR,6440d365bc3a1cbc360973c3
"PHC RAMAVARMAPURAM",HOSP08PHC062,,,PHC,,THRISSUR,6440d365bc3a1cbc360973c4
"PHC THAIKKAD",HOSP08PHC063,9447992359,phcthaikkad@gmail.com,PHC,"FHC Thaikkad",THRISSUR,6440d365bc3a1cbc360973c5
"PHC THALIKULAM",HOSP08PHC064,4872604510,thalikulamphc@gmail.com,PHC,"FHC Thalikulam,thalikulam P O",THRISSUR,6440d365bc3a1cbc360973c6
"PHC THEKKUMKARA",HOSP08PHC065,4884267594,phcthekkumkara@gmail.com,PHC,"Family Health Centre Thekkumkara, Manalithara PO, Veerolippadam",THRISSUR,6440d365bc3a1cbc360973c7
"PHC THONOORKARA",HOSP08PHC066,9745313474,phcthonoorkara@gmail.com,PHC,"FAMILY HEALTH CENTRE THONOORKKKARA  P.O THONOORKKARA ",THRISSUR,6440d365bc3a1cbc360973c8
"PHC THRIKKUR",HOSP08PHC067,"0487 2 3521560",phcthrikkur@gmail.com,PHC,"family health center thrikkur , PO thrikkur PIN 680306",THRISSUR,6440d365bc3a1cbc360973c9
"PHC VALLACHIRA",HOSP08PHC068,4872342114,moincharge@gmail.com,PHC,"FHC VALLACHIRA,, PO VALLACHIRA  680562",THRISSUR,6440d365bc3a1cbc360973ca
"PHC VALLATHOL NAGAR",HOSP08PHC069,9847148453,phcvnagar@gmail.com,PHC,"Family Health Centre                   vallathol Nagar  Thrissur 679531",THRISSUR,6440d365bc3a1cbc360973cb
"PHC VANIYAMAPARA",HOSP08PHC070,9496416330,phcvaniyamparamedicalofficer@yahoo.in,PHC,"FAMILY HEALTH CENTRE VANIYAMPARA, P O VANIAMPARA, THRISSUR, PIN-680652",THRISSUR,6440d365bc3a1cbc360973cc
"PHC VARANDARAPPILLY",HOSP08PHC071,"0480 2762464",phcvarantharapilly@gmail.com,PHC,"FAMILY HEALTH CENTER, VARANTHARAPILLY, PIN 680303",THRISSUR,6440d365bc3a1cbc360973cd
"PHC VARAVOOR",HOSP08PHC072,4884280708,phcvaravoor@gmail.com,PHC,"PRIMARY HEALTH CENTRE VARAVOOR,VARAVOOR (PO)-680585",THRISSUR,6440d365bc3a1cbc360973ce
"PHC VELLANGALLUR",HOSP08PHC073,,,PHC,,THRISSUR,6440d365bc3a1cbc360973cf
"PHC VELOOKKARA",HOSP08PHC074,,,PHC,,THRISSUR,6440d365bc3a1cbc360973d0
"PHC VELUR",HOSP08PHC075,,"phcvelur@gmail.com ",PHC,"primary health centre, velur ",THRISSUR,6440d365bc3a1cbc360973d1
"PHC VEMBELLUR",HOSP08PHC076,4802854118,phcp.vemballor@gmail.com,PHC,"FAMILY HEALTH CENTRE,P.VEMBALLUR,THRISSUR DT.PIN 680671",THRISSUR,6440d365bc3a1cbc360973d2
"PHC VENKITANGU",HOSP08PHC077,8281287378,phc.vkg@gmail.com,PHC,"FAMILY HEALTH CENTRE,VENKITANGU, PADOOR P O, PIN:680524",THRISSUR,6440d365bc3a1cbc360973d3
"PHC VETTILAPPARA",HOSP08PHC078,,,PHC,,THRISSUR,6440d365bc3a1cbc360973d4
"PHC VILVATTOM",HOSP08PHC079,4872694535,bphcvilvattom@gmail.com,PHC,"Family Health Centre Vilvattom,p.o. Ramavarmapuram ,pincode-680631",THRISSUR,6440d365bc3a1cbc360973d5
"Gandhi gram Leprosy hospital,Koratty",HOSP08TH007,0480-2732035,gghdkty1955@gmail.com,THQH,"GANDHIGRAM GOVT HOSPITAL OF DERMATOLOGY,KORATTY,680308",THRISSUR,6440d365bc3a1cbc360973d6
"TH CHELAKKARA",HOSP08TH003,9447671663,chcchelakkara2010@gmail.com,THQH,"TH Chelakakra
Chelakakra P O Thrissur 680586",THRISSUR,6440d365bc3a1cbc360973d7
"TH KUNNAMKULAM",HOSP08TH005,9847513374,talukhospitalkkm@gmail.com,THQH,"GOVT.HOSPITAL KUNNAMKULAM 680503",THRISSUR,6440d365bc3a1cbc360973d8
"TH PUDUKKAD",HOSP08TH006,,chcpudukad@gmail.com,THQH,"Taluk Hospital, Pudukad, 680301",THRISSUR,6440d365bc3a1cbc360973d9
"THQH CHALAKUDY",HOSP08TH001,8606237138,thqhckdy123@gmail.com,THQH,"THQH Chalakudy, 680307",THRISSUR,6440d365bc3a1cbc360973da
"THQH CHAVAKKAD",HOSP08TH002,4802501110,govthoscvd@gmail.com,THQH,"TALUK HEAD QUARTERS HOSPITAL CHAVAKKAD",THRISSUR,6440d365bc3a1cbc360973db
"THQH KODUNGALLUR",HOSP08TH004,9446232962,"thqhkdlro@gmail.com,prokdlr@gmail.com",THQH,"TALUK HEAD QUARTERS HOSPITAL KODUNGALLUR",THRISSUR,6440d365bc3a1cbc360973dc
"Govt.Mental Health centre ,Thrissur",HOSP08TH008,,,THQH,,THRISSUR,6440d365bc3a1cbc360973dd
"Govt.TB centre ,Thrissur",HOSP08TH009,,,THQH,,THRISSUR,6440d365bc3a1cbc360973de
"DH WADAKKANCHERY",HOSP08DH001,04884-232224,thqhwky@yahoo.com,DH,,THRISSUR,6440d365bc3a1cbc360973df
"GH IRINJALAKUDA",HOSP08GH001,4802825213,thqhijk@gmail.com,GH,"Irinjalakuda GH Hospital,Tana",THRISSUR,6440d365bc3a1cbc360973e0
"GH THRISSUR",HOSP08GH002,,districthospitalthrissur@gmail.com,GH,"swaraj 
round thrissur ",THRISSUR,6440d365bc3a1cbc360973e1
"MCH Thrissur",HOSP08MCH001,,,MCH,,THRISSUR,6440d365bc3a1cbc360973e2
"Medical College chest hospital",HOSP08MCH002,,,MCH,,THRISSUR,6440d365bc3a1cbc360973e3
"Test hospital",1234567,7686787888,testhospital@gmail.com,,,Thiruvananthapuram,64475db32f66bb072106bcd2
